2WAO::2WAO -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
2WAW::2WAW -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2WB0::2WB0 -- 1  -- author             -- PISA     -- MONOMERIC       -- X
2WBF::2WBF -- 1  -- author             -- PQS      -- MONOMERIC       -- X
2WBN::2WBN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2WCQ::2WCQ -- 1  -- author             -- PQS      -- MONOMERIC       -- A
2WDC::2WDC -- 1  -- author             -- PQS      -- MONOMERIC       -- A
2WEW::2WEW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2WFI::2WFI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2WFO::2WFO -- 1  -- author             -- PQS      -- MONOMERIC       -- A, B
2WFP::2WFP -- 1  -- author             -- PQS      -- MONOMERIC       -- A
2WHL::2WHL -- 1  -- software           -- PISA     -- MONOMERIC       -- A, B
2WJ5::2WJ5 -- 1  -- author             -- PQS      -- MONOMERIC       -- A
2WLR::2WLR -- 1  -- author             -- PQS      -- MONOMERIC       -- A
2WM3::2WM3 -- 1  -- author             -- PQS      -- MONOMERIC       -- A
2WNP::2WNP -- 1  -- software           -- PISA     -- MONOMERIC       -- F
2WO1::2WO1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2WOE::2WOE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2WOL::2WOL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2WOY::2WOY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2WPW::2WPW -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2WVI::2WVI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2WW5::2WW5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2WY4::2WY4 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2WZB::2WZB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2WZK::2WZK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X1D::2X1D -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X32::2X32 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X3M::2X3M -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X46::2X46 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2X49::2X49 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X4L::2X4L -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X5N::2X5N -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X5O::2X5O -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X5Y::2X5Y -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X6R::2X6R -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X7Q::2X7Q -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X8S::2X8S -- 1  -- software           -- PISA     -- MONOMERIC       -- A, C
2X8X::2X8X -- 1  -- software           -- PISA     -- MONOMERIC       -- X
2X9O::2X9O -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2X9Q::2X9Q -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2X9Z::2X9Z -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XAN::2XAN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XDE::2XDE -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2XED::2XED -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2XES::2XES -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XET::2XET -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XFR::2XFR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XH3::2XH3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XHA::2XHA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XHG::2XHG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XIO::2XIO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XJ4::2XJ4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XJP::2XJP -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XKI::2XKI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XMO::2XMO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XMX::2XMX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XNQ::2XNQ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XOD::2XOD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XOM::2XOM -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
2XQX::2XQX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XSB::2XSB -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2XSE::2XSE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XSK::2XSK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XST::2XST -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2XTP::2XTP -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XU3::2XU3 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2XUZ::2XUZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XVM::2XVM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XVS::2XVS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2XWV::2XWV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Y28::2Y28 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Y4X::2Y4X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Y5P::2Y5P -- 1  -- author             --          -- MONOMERIC       -- A
2Y6X::2Y6X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Y6Y::2Y6Y -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Y7B::2Y7B -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2Y8F::2Y8F -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Y8U::2Y8U -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2Y9U::2Y9U -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YB1::2YB1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YB5::2YB5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YEQ::2YEQ -- 1  -- author             --          -- MONOMERIC       -- A
2YFU::2YFU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YG9::2YG9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YHA::2YHA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YHG::2YHG -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2YJ3::2YJ3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YLF::2YLF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YLH::2YLH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YLN::2YLN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YMV::2YMV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YN0::2YN0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YOP::2YOP -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YQZ::2YQZ -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2YV4::2YV4 -- 1  -- author             --          -- MONOMERIC       -- A
2YXB::2YXB -- 1  -- author             --          -- MONOMERIC       -- A
2YXF::2YXF -- 1  -- author             --          -- MONOMERIC       -- A
2YXY::2YXY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2YY3::2YY3 -- 1  -- author             --          -- MONOMERIC       -- A
2YYS::2YYS -- 1  -- author             --          -- MONOMERIC       -- A
2YZY::2YZY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Z0T::2Z0T -- 1  -- software           -- PISA     -- MONOMERIC       -- A
2Z0X::2Z0X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Z16::2Z16 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Z1D::2Z1D -- 1  -- author             --          -- MONOMERIC       -- A
2Z2N::2Z2N -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Z6O::2Z6O -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Z72::2Z72 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2Z84::2Z84 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZAY::2ZAY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZB4::2ZB4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZCA::2ZCA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZCV::2ZCV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZDJ::2ZDJ -- 1  -- author             --          -- MONOMERIC       -- A
2ZE7::2ZE7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZEY::2ZEY -- 1  -- author             --          -- MONOMERIC       -- A, C
2ZF9::2ZF9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZFU::2ZFU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZK9::2ZK9 -- 1  -- author             -- PISA     -- MONOMERIC       -- X
2ZKM::2ZKM -- 1  -- author             -- PISA     -- MONOMERIC       -- X
2ZNR::2ZNR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZOS::2ZOS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZOU::2ZOU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZPA::2ZPA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZPT::2ZPT -- 1  -- author             -- PISA     -- MONOMERIC       -- X
2ZQ5::2ZQ5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZRR::2ZRR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZTB::2ZTB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZUX::2ZUX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZWA::2ZWA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZXC::2ZXC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZXR::2ZXR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZYC::2ZYC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZYR::2ZYR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
2ZZJ::2ZZJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3A07::3A07 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3A09::3A09 -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
3A0O::3A0O -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3A0S::3A0S -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3A0Y::3A0Y -- 1  -- author             --          -- MONOMERIC       -- A
3A1B::3A1B -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3A2E::3A2E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3A30::3A30 -- 1  -- author             --          -- MONOMERIC       -- A
3A35::3A35 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3A4C::3A4C -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3A4R::3A4R -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3A6T::3A6T -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
3A72::3A72 -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
3A77::3A77 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3A9B::3A9B -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
3ACH::3ACH -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
3ACP::3ACP -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ACX::3ACX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ADR::3ADR -- 1  -- author             --          -- MONOMERIC       -- A
3ADY::3ADY -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3AG7::3AG7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AGN::3AGN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AHN::3AHN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AIH::3AIH -- 1  -- author             --          -- MONOMERIC       -- A, C
3AJ7::3AJ7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AJD::3AJD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AK5::3AK5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AKB::3AKB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AKS::3AKS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AL2::3AL2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ALJ::3ALJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AML::3AML -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AOT::3AOT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AQ2::3AQ2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AQY::3AQY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AR4::3AR4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ATS::3ATS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AUB::3AUB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AY5::3AY5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AZ3::3AZ3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3AZO::3AZO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3B0G::3B0G -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3B0X::3B0X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3B21::3B21 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3B40::3B40 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3B5E::3B5E -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3B5P::3B5P -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BC9::3BC9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B, C, D, E
3BCH::3BCH -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3BCY::3BCY -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3BCZ::3BCZ -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3BDI::3BDI -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3BDV::3BDV -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3BEE::3BEE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BF7::3BF7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BFO::3BFO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BH0::3BH0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BHD::3BHD -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3BHW::3BHW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BI7::3BI7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BIY::3BIY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BJN::3BJN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BKH::3BKH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BN0::3BN0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BO6::3BO6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BOE::3BOE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BON::3BON -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BPT::3BPT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BQW::3BQW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BRS::3BRS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BT5::3BT5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BUU::3BUU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BWH::3BWH -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
3BWW::3BWW -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3BWX::3BWX -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3BWZ::3BWZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BYJ::3BYJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BYV::3BYV -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3BZ6::3BZ6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3BZC::3BZC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C1A::3C1A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C37::3C37 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C4A::3C4A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C4S::3C4S -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C5E::3C5E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C5N::3C5N -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C5V::3C5V -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C6A::3C6A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C7A::3C7A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C8D::3C8D -- 1  -- author             --          -- MONOMERIC       -- A
3C8F::3C8F -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C8Z::3C8Z -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C96::3C96 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C9H::3C9H -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3C9P::3C9P -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CBN::3CBN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CBW::3CBW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CCF::3CCF -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CEB::3CEB -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CEC::3CEC -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CEU::3CEU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CGG::3CGG -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CGX::3CGX -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CH0::3CH0 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CH4::3CH4 -- 1  -- author             -- PISA     -- MONOMERIC       -- B
3CHJ::3CHJ -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CHM::3CHM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CJM::3CJM -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CKC::3CKC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CKK::3CKK -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CKM::3CKM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CLJ::3CLJ -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CLM::3CLM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CLW::3CLW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CMN::3CMN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CNH::3CNH -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CNR::3CNR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CNY::3CNY -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CP5::3CP5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CPK::3CPK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CRR::3CRR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CRV::3CRV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CT5::3CT5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
3CUZ::3CUZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CVZ::3CVZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CW3::3CW3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CWI::3CWI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CX2::3CX2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CXG::3CXG -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3CYI::3CYI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3CYM::3CYM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D06::3D06 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D0K::3D0K -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D1P::3D1P -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3D1R::3D1R -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D2L::3D2L -- 1  -- author             --          -- MONOMERIC       -- A
3D2Q::3D2Q -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D30::3D30 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D33::3D33 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D3M::3D3M -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D3Y::3D3Y -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D4E::3D4E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D59::3D59 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D6J::3D6J -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D79::3D79 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D7R::3D7R -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D8P::3D8P -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3D9I::3D9I -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DAD::3DAD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DAO::3DAO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DDD::3DDD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DDJ::3DDJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DEF::3DEF -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3DF7::3DF7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DFG::3DFG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DHA::3DHA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DHU::3DHU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DI5::3DI5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DKM::3DKM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DKR::3DKR -- 1  -- author             --          -- MONOMERIC       -- A
3DLC::3DLC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DLV::3DLV -- 1  -- author             -- PISA     -- MONOMERIC       -- B
3DMG::3DMG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DML::3DML -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DMN::3DMN -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3DOU::3DOU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DQY::3DQY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DS8::3DS8 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DSK::3DSK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DSM::3DSM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DT8::3DT8 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DXL::3DXL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3DXY::3DXY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E0E::3E0E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E0H::3E0H -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E0R::3E0R -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3E0S::3E0S -- 1  -- author             --          -- MONOMERIC       -- A
3E0X::3E0X -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3E0Z::3E0Z -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E11::3E11 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E23::3E23 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E2O::3E2O -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3E3V::3E3V -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E59::3E59 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E5Z::3E5Z -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E7U::3E7U -- 1  -- author             -- PISA     -- MONOMERIC       -- X
3E8T::3E8T -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E9L::3E9L -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3E9V::3E9V -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EA6::3EA6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EAF::3EAF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EBE::3EBE -- 1  -- author             --          -- MONOMERIC       -- A
3EBK::3EBK -- 1  -- author             --          -- MONOMERIC       -- A
3EC3::3EC3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ED5::3ED5 -- 1  -- author             --          -- MONOMERIC       -- A
3EDO::3EDO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EEH::3EEH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EGE::3EGE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EGN::3EGN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EHG::3EHG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EIR::3EIR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EJF::3EJF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EMX::3EMX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EO7::3EO7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EOI::3EOI -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3EPZ::3EPZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ERB::3ERB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ERV::3ERV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ERW::3ERW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ESL::3ESL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ESS::3ESS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3ETZ::3ETZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EUN::3EUN -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3EUR::3EUR -- 1  -- software           -- PISA     -- MONOMERIC       -- A
3EVY::3EVY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EWK::3EWK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EXN::3EXN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EY5::3EY5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3EYE::3EYE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3F1Z::3F1Z -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3F2E::3F2E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3F2G::3F2G -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3F2Z::3F2Z -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3F3B::3F3B -- 1  -- author             --          -- MONOMERIC       -- A
3F3M::3F3M -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3F44::3F44 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3F4S::3F4S -- 1  -- author             -- PISA     -- MONOMERIC       -- A
3F5A::3F5A -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
3F65::3F65 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
